part_id,check_num,trial_num,success
80756766,8,180,True
80756766,9,200,True
80756766,10,220,True
80756766,11,240,True
80756766,12,260,True
80756766,13,280,True
80756766,14,300,True
80756766,15,320,True
80756766,16,340,True
80756766,17,360,True
80756766,18,380,True
80756766,19,400,True
80756766,20,420,True
80756766,21,440,True
80756766,22,460,True
80756766,23,480,True
16807586,0,20,True
16807586,1,40,True
16807586,2,60,True
16807586,3,80,True
16807586,4,100,True
16807586,5,120,True
16807586,6,140,True
16807586,7,160,True
16807586,8,180,True
16807586,9,200,True
16807586,10,220,True
16807586,11,240,True
16807586,12,260,True
16807586,13,280,True
16807586,14,300,True
16807586,15,320,True
16807586,16,340,True
16807586,17,360,True
16807586,18,380,True
16807586,19,400,True
16807586,20,420,True
16807586,21,440,True
16807586,22,460,True
16807586,23,480,True
24107654,0,20,True
24107654,1,40,True
24107654,2,60,True
24107654,3,80,True
24107654,4,100,True
24107654,5,120,True
24107654,6,140,True
24107654,7,160,True
24107654,8,180,True
24107654,9,200,True
24107654,10,220,True
24107654,11,240,True
24107654,12,260,True
24107654,13,280,True
24107654,14,300,True
24107654,15,320,True
24107654,16,340,True
24107654,17,360,True
24107654,18,380,True
24107654,19,400,True
24107654,20,420,True
24107654,21,440,True
24107654,22,460,True
24107654,23,480,True
13459426,0,20,True
13459426,1,40,True
13459426,2,60,True
13459426,3,80,True
13459426,4,100,True
13459426,5,120,True
13459426,6,140,True
13459426,7,160,True
13459426,8,180,True
13459426,9,200,True
13459426,10,220,True
13459426,11,240,True
13459426,12,260,True
13459426,13,280,True
13459426,14,300,True
13459426,15,320,True
13459426,16,340,True
13459426,17,360,True
13459426,18,380,True
13459426,19,400,True
13459426,20,420,True
13459426,21,440,True
13459426,22,460,True
13459426,23,480,True
60073476,0,20,True
60073476,1,40,True
60073476,2,60,True
60073476,3,80,True
60073476,4,100,True
60073476,5,120,True
60073476,6,140,True
60073476,7,160,True
60073476,8,180,True
60073476,9,200,False
60073476,10,220,True
60073476,11,240,False
60073476,12,260,True
60073476,13,280,True
60073476,14,300,False
60073476,15,320,True
60073476,16,340,True
60073476,17,360,True
60073476,18,380,True
60073476,19,400,True
60073476,20,420,True
60073476,21,440,True
60073476,22,460,True
60073476,23,480,True
38737248,0,20,True
38737248,1,40,True
38737248,2,60,True
38737248,3,80,True
38737248,4,100,True
38737248,5,120,True
38737248,6,140,True
38737248,7,160,False
38737248,8,180,True
38737248,9,200,True
38737248,10,220,True
38737248,11,240,True
38737248,12,260,False
38737248,13,280,False
38737248,14,300,True
38737248,15,320,True
38737248,16,340,True
38737248,17,360,True
38737248,18,380,True
38737248,19,400,True
38737248,20,420,True
38737248,21,440,True
38737248,22,460,True
38737248,23,480,True
26303059,0,20,True
26303059,1,40,True
26303059,2,60,False
26303059,3,80,True
26303059,4,100,True
26303059,5,120,False
26303059,6,140,True
26303059,7,160,False
26303059,8,180,True
26303059,9,200,True
26303059,10,220,True
26303059,11,240,False
26303059,12,260,True
26303059,13,280,True
26303059,14,300,False
26303059,15,320,True
26303059,16,340,False
26303059,17,360,True
26303059,18,380,False
26303059,19,400,False
26303059,20,420,False
26303059,21,440,True
26303059,22,460,False
26303059,23,480,True
85068122,0,20,True
85068122,1,40,True
85068122,2,60,True
85068122,3,80,True
85068122,4,100,True
85068122,5,120,True
85068122,6,140,True
85068122,7,160,True
85068122,8,180,True
85068122,9,200,True
85068122,10,220,True
85068122,11,240,True
85068122,12,260,True
85068122,13,280,True
85068122,14,300,True
85068122,15,320,True
85068122,16,340,True
85068122,17,360,True
85068122,18,380,True
85068122,19,400,True
85068122,20,420,True
85068122,21,440,True
85068122,22,460,True
85068122,23,480,True
29788230,0,20,True
29788230,1,40,True
29788230,2,60,True
29788230,3,80,True
29788230,4,100,True
29788230,5,120,True
29788230,6,140,True
29788230,7,160,True
29788230,8,180,True
29788230,9,200,True
29788230,10,220,True
29788230,11,240,True
29788230,12,260,True
29788230,13,280,True
29788230,14,300,True
29788230,15,320,True
29788230,16,340,True
29788230,17,360,True
29788230,18,380,True
29788230,19,400,True
29788230,20,420,True
29788230,21,440,True
29788230,22,460,True
29788230,23,480,True
28979869,0,20,True
28979869,1,40,True
28979869,2,60,True
28979869,3,80,True
28979869,4,100,True
28979869,5,120,True
28979869,6,140,True
28979869,7,160,True
28979869,8,180,True
28979869,9,200,True
28979869,10,220,True
28979869,11,240,True
28979869,12,260,True
28979869,13,280,True
28979869,14,300,True
28979869,15,320,True
28979869,16,340,True
28979869,17,360,True
28979869,18,380,True
28979869,19,400,True
28979869,20,420,True
28979869,21,440,True
28979869,22,460,True
28979869,23,480,True
22597426,0,20,True
22597426,1,40,True
22597426,2,60,True
22597426,3,80,True
22597426,4,100,True
22597426,5,120,True
22597426,6,140,False
22597426,7,160,True
22597426,8,180,True
22597426,9,200,True
22597426,10,220,True
22597426,11,240,True
22597426,12,260,True
22597426,13,280,True
22597426,14,300,True
22597426,15,320,True
22597426,16,340,True
22597426,17,360,True
22597426,18,380,True
22597426,19,400,True
22597426,20,420,True
22597426,21,440,True
22597426,22,460,True
22597426,23,480,False
13287805,0,20,True
13287805,1,40,True
13287805,2,60,True
13287805,3,80,True
13287805,4,100,True
13287805,5,120,True
13287805,6,140,True
13287805,7,160,True
13287805,8,180,True
13287805,9,200,True
13287805,10,220,True
13287805,11,240,True
13287805,12,260,True
13287805,13,280,True
13287805,14,300,False
13287805,15,320,True
13287805,16,340,True
13287805,17,360,True
13287805,18,380,True
13287805,19,400,True
13287805,20,420,True
13287805,21,440,True
13287805,22,460,True
13287805,23,480,True
65554190,0,20,True
65554190,1,40,True
65554190,2,60,True
65554190,3,80,True
65554190,4,100,True
65554190,5,120,True
65554190,6,140,True
65554190,7,160,True
65554190,8,180,True
65554190,9,200,True
65554190,10,220,True
65554190,11,240,True
65554190,12,260,True
65554190,13,280,True
65554190,14,300,True
65554190,15,320,True
65554190,16,340,True
65554190,17,360,True
65554190,18,380,True
65554190,19,400,True
65554190,20,420,True
65554190,21,440,True
65554190,22,460,True
65554190,23,480,True
28326114,0,20,True
28326114,1,40,True
28326114,2,60,True
28326114,3,80,True
28326114,4,100,True
28326114,5,120,False
28326114,6,140,False
28326114,7,160,True
28326114,8,180,True
28326114,9,200,True
28326114,10,220,True
28326114,11,240,True
28326114,12,260,True
28326114,13,280,True
28326114,14,300,True
28326114,15,320,True
28326114,16,340,False
28326114,17,360,True
28326114,18,380,True
28326114,19,400,True
28326114,20,420,True
28326114,21,440,True
28326114,22,460,True
28326114,23,480,True
25009456,0,20,True
25009456,1,40,True
25009456,2,60,True
25009456,3,80,True
25009456,4,100,True
25009456,5,120,True
25009456,6,140,True
25009456,7,160,True
25009456,8,180,True
25009456,9,200,True
25009456,10,220,True
25009456,11,240,True
25009456,12,260,False
25009456,13,280,True
25009456,14,300,True
25009456,15,320,True
25009456,16,340,True
25009456,17,360,True
25009456,18,380,True
25009456,19,400,True
25009456,20,420,True
25009456,21,440,True
25009456,22,460,True
25009456,23,480,True
33927188,0,20,True
33927188,1,40,True
33927188,2,60,True
33927188,3,80,True
33927188,4,100,True
33927188,5,120,True
33927188,6,140,True
33927188,7,160,True
33927188,8,180,True
33927188,9,200,False
33927188,10,220,True
33927188,11,240,True
33927188,12,260,True
33927188,13,280,True
33927188,14,300,True
33927188,15,320,True
33927188,16,340,True
33927188,17,360,True
33927188,18,380,True
33927188,19,400,True
33927188,20,420,True
33927188,21,440,True
33927188,22,460,True
33927188,23,480,True
53713521,0,20,True
53713521,1,40,True
53713521,2,60,True
53713521,3,80,True
53713521,4,100,True
53713521,5,120,True
53713521,6,140,True
53713521,7,160,True
53713521,8,180,True
53713521,9,200,True
53713521,10,220,True
53713521,11,240,True
53713521,12,260,True
53713521,13,280,True
53713521,14,300,True
53713521,15,320,True
53713521,16,340,True
53713521,17,360,True
53713521,18,380,True
53713521,19,400,True
53713521,20,420,True
53713521,21,440,True
53713521,22,460,True
53713521,23,480,True
32451236,0,20,False
32451236,1,40,True
32451236,2,60,True
32451236,3,80,True
32451236,4,100,True
32451236,5,120,True
32451236,6,140,True
32451236,7,160,True
